Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,SEED,LEARNING_RATE,BATCH_SIZE,MDP_MODULE_DISCOUNT
319,:,1612291681.802,4.365,0,223,0,0,3543305936,0.5,1,0.95
320,:,1612291682.132,4.973,0,223,0,0,733348321,0.015625,25,0.8
321,:,1612291684.058,4.707,0,223,0,0,1953635580,0.5,25,0.8
322,:,1612291684.654,4.421,0,223,0,0,384799037,0.125,5,0.9
325,:,1612291684.815,4.401,0,223,0,0,991818103,0.03125,1,0.9
324,:,1612291684.805,4.48,0,223,0,0,1953635580,0.03125,5,0.9
329,:,1612291685.058,4.258,0,223,0,0,991818103,0.5,1,0.8
330,:,1612291685.102,4.322,0,223,0,0,107577988,0.25,1,0.95
327,:,1612291685.028,4.489,0,223,0,0,2390141961,0.5,5,0.9
323,:,1612291684.729,4.853,0,223,0,0,4173556719,0.015625,25,0.95
326,:,1612291684.822,4.767,0,223,0,0,2182315642,0.015625,25,0.9
328,:,1612291685.037,4.559,0,223,0,0,240309497,0.5,5,0.8
338,:,1612291685.315,4.289,0,223,0,0,2182315642,0.25,1,0.9
335,:,1612291685.225,4.4,0,223,0,0,90715284,0.125,5,0.8
337,:,1612291685.282,4.454,0,223,0,0,1111384852,0.03125,5,0.8
331,:,1612291685.138,4.743,0,223,0,0,2390141961,0.125,25,0.9
339,:,1612291685.423,4.475,0,223,0,0,1395720285,0.0625,5,0.95
341,:,1612291685.546,4.369,0,223,0,0,240309497,0.0625,1,0.8
333,:,1612291685.184,4.759,0,223,0,0,1953635580,0.03125,25,0.95
334,:,1612291685.201,4.769,0,223,0,0,1395720285,0.5,25,0.95
332,:,1612291685.177,4.81,0,223,0,0,2289609983,0.125,25,0.8
336,:,1612291685.273,4.726,0,223,0,0,733348321,0.5,25,0.8
343,:,1612291685.562,4.448,0,223,0,0,1395720285,0.25,5,0.8
346,:,1612291685.646,4.44,0,223,0,0,90715284,0.0625,5,0.8
347,:,1612291685.662,4.442,0,223,0,0,991818103,0.03125,5,0.9
342,:,1612291685.554,4.68,0,223,0,0,107577988,0.03125,25,0.95
345,:,1612291685.61,4.64,0,223,0,0,3602412539,0.0625,25,0.9
340,:,1612291685.529,4.761,0,223,0,0,2182315642,0.125,25,0.95
344,:,1612291685.602,4.696,0,223,0,0,4047805392,0.25,25,0.8
348,:,1612291685.68,4.692,0,223,0,0,90715284,0.5,25,0.8
350,:,1612291686.042,4.455,0,223,0,0,2289609983,0.015625,5,0.9
351,:,1612291686.23,4.401,0,223,0,0,4047805392,0.125,5,0.95
349,:,1612291685.991,4.755,0,223,0,0,1501843923,0.015625,25,0.95
352,:,1612291687.149,4.641,0,223,0,0,3602412539,0.5,5,0.8
